,__run_id,__done,problem,llm,iteration,dram_energy,package_energy,pp0_energy,pp1_energy,log_energy,log_time,log_exec,avg_cpu_usage
0,run_24_repetition_2,DONE,M-GS,Gemini,0,0.0,36580595.458,32321955.674,139402.375,1783.9939575195312,60.020924,3430000.0,25.021453128007558
1,run_24_repetition_6,DONE,M-GS,Gemini,0,0.0,37067993.761,32760520.233,143670.98,1244.6044921875,60.038574,4540000.0,6.237442652054403
2,run_39_repetition_3,DONE,H-MN,Claude,0,0.0,37495547.753,33110173.401,148474.775,1223.5665893554688,60.03878,597000.0,6.326335286183214
3,run_42_repetition_3,DONE,H-MN,Gemini,0,0.0,37931888.179,33461011.51,152973.957,1316.90673828125,60.037483,636000.0,6.314282442842211
4,run_6_repetition_0,DONE,E-UE,Gemini,0,0.0,38380218.752,33825601.072,157405.409,1302.6558837890625,60.036106,11450000.0,6.3029641172418565
5,run_6_repetition_19,DONE,E-UE,Gemini,0,0.0,38832109.938,34192405.365,161987.638,1337.7442626953125,60.036194,11330000.0,6.305735043711045
6,run_16_repetition_0,DONE,E-PN,Gemini,1,0.0,39296064.92,34568265.144,166790.307,1346.450439453125,60.036808,4090000.0,6.327352903015986
7,run_37_repetition_6,DONE,H-MN,ChatGPT,1,0.0,39749057.42,34936998.033,171716.938,1296.4965209960938,60.038357,642000.0,6.322697632237526
8,run_42_repetition_10,DONE,H-MN,Gemini,0,0.0,40186784.952,35290268.008,176284.793,1247.1484375,60.037727,619000.0,6.304292329918111
9,run_45_repetition_16,DONE,H-SF,ChatGPT,0,0.0,40590259.725,35609780.276,180732.166,1095.617919921875,60.041683,7000.0,6.306566495237952
10,run_32_repetition_13,DONE,M-CS,Claude,2,0.0,41002853.916,35940002.982,185138.108,1280.8677978515625,60.038925,800000.0,6.318670413422822
11,run_11_repetition_7,DONE,E-PN,ChatGPT,2,0.0,41451289.158,36304705.531,189915.328,1337.6500244140625,60.039455,4010000.0,6.314575514128042
12,run_53_repetition_0,DONE,H-SF,Gemini,2,0.0,41875874.211,36645975.991,194582.233,1118.0196533203125,60.03993,7500.0,6.305095172601681
13,run_34_repetition_11,DONE,M-CS,Gemini,1,0.0,42289107.112,36974599.139,199563.459,1231.5145263671875,60.037224,820000.0,6.3037291119661045
14,run_4_repetition_11,DONE,E-UE,Claude,1,0.0,42729793.446,37330534.981,204198.725,1345.3956909179688,60.034584,11520000.0,6.32550383307213
15,run_13_repetition_15,DONE,E-PN,Claude,1,0.0,43190585.225,37706204.756,208899.218,1334.0105590820312,60.03421,4080000.0,6.315508454741037
16,run_3_repetition_17,DONE,E-UE,Claude,0,0.0,43640991.704,38073404.171,213423.408,1282.577880859375,60.038292,9200000.0,6.313134509265621
17,run_0_repetition_17,DONE,E-UE,ChatGPT,0,0.0,44084623.979,38433652.684,217703.074,1303.5565795898438,60.038136,11330000.0,6.307314694917875
18,run_16_repetition_3,DONE,E-PN,Gemini,1,0.0,44561160.518,38802261.495,222674.166,1319.5285034179688,60.03953,3990000.0,6.323107455953015
19,run_25_repetition_3,DONE,M-GS,Gemini,1,0.0,45035447.586,39168673.179,227713.529,1306.8703002929688,60.036858,4460000.0,6.346866257463975
20,run_39_repetition_18,DONE,H-MN,Claude,0,0.0,45484421.581,39534492.62,232294.739,1317.6319580078125,60.038334,609000.0,6.311950136458755
21,run_21_repetition_8,DONE,M-GS,Claude,0,0.0,45936447.521,39901468.464,236961.987,1310.5028076171875,60.033348,4560000.0,6.311232207423429
22,run_5_repetition_15,DONE,E-UE,Claude,2,0.0,46383793.398,40264299.992,241761.619,1279.2334594726565,60.038654,9040000.0,6.323307214583274
23,run_12_repetition_2,DONE,E-PN,Claude,0,0.0,46822335.829,40616991.793,246431.697,1270.898193359375,60.038692,4020000.0,6.30965747053045
24,run_45_repetition_17,DONE,H-SF,ChatGPT,0,0.0,47227553.461,40938291.005,251012.22,1081.4945678710938,60.03642,7000.0,6.329767272717929
25,run_35_repetition_12,DONE,M-CS,Gemini,2,0.0,47638778.238,41264775.648,256008.374,1254.4017333984375,60.03901,830000.0,6.31297386227256
26,run_41_repetition_11,DONE,H-MN,Claude,2,0.0,48087673.081,41623339.554,260821.88,1339.0414428710938,60.03876,631000.0,6.315831160426536
27,run_41_repetition_1,DONE,H-MN,Claude,2,0.0,48545546.109,41997849.614,265615.311,1331.9904174804688,60.038925,635000.0,6.315048845899462
28,run_37_repetition_18,DONE,H-MN,ChatGPT,1,0.0,49006704.474,42375801.042,270325.088,1343.548828125,60.036335,649000.0,6.311999524352559
29,run_36_repetition_0,DONE,H-MN,ChatGPT,0,0.0,49466394.596,42747587.458,275034.073,1306.2305297851565,60.037567,635000.0,6.312785902738175
30,run_52_repetition_0,DONE,H-SF,Gemini,1,0.0,49894047.975,43083362.028,279866.681,1132.9791870117188,60.037575,6800.0,6.323721894394124
31,run_21_repetition_18,DONE,M-GS,Claude,0,0.0,50319765.208,43425297.712,284445.251,1316.6690673828125,60.03856,4580000.0,6.310172187826562
32,run_13_repetition_2,DONE,E-PN,Claude,1,0.0,50767788.545,43789502.619,288950.221,1278.0060424804688,60.038002,4020000.0,6.314966332080752
33,run_30_repetition_14,DONE,M-CS,Claude,0,0.0,51201537.767,44138764.464,293460.522,1246.2072143554688,60.039326,780000.0,6.311034163961379
34,run_7_repetition_17,DONE,E-UE,Gemini,1,0.0,51645131.018,44497668.989,297792.116,1350.43359375,60.03822,11480000.0,6.331306273160979
35,run_31_repetition_2,DONE,M-CS,Claude,1,0.0,52092654.685,44861248.171,302271.533,1269.216552734375,60.03625,810000.0,6.314908098936873
36,run_1_repetition_5,DONE,E-UE,ChatGPT,1,0.0,52539120.36,45221356.986,306725.6,1288.6141967773438,60.038326,11220000.0,6.322303348997503
37,run_1_repetition_13,DONE,E-UE,ChatGPT,1,0.0,52991652.851,45589320.093,311350.857,1370.4160766601565,60.038273,11370000.0,6.320513148244434
38,run_27_repetition_19,DONE,M-CS,ChatGPT,0,0.0,53438801.953,45952049.003,315935.986,1226.529296875,60.03716,790000.0,6.329445885067367
39,run_49_repetition_2,DONE,H-SF,Claude,1,0.0,53849970.455,46274168.031,320420.645,1147.9395751953125,60.038517,5900.0,6.330587490452484
40,run_44_repetition_18,DONE,H-MN,Gemini,2,0.0,54285816.71,46611846.27,324921.476,1262.9405517578125,60.03738,292000.0,6.318011878138761
41,run_31_repetition_0,DONE,M-CS,Claude,1,0.0,54717266.506,46960083.341,329600.761,1251.992431640625,60.03877,800000.0,6.3204296678799725
42,run_50_repetition_16,DONE,H-SF,Claude,2,0.0,55127341.923,47287552.753,333917.539,1131.9345092773438,60.03815,5900.0,6.310897448332207
43,run_34_repetition_12,DONE,M-CS,Gemini,1,0.0,55538700.268,47616921.612,338169.526,1228.6792602539065,60.038185,800000.0,6.317732277106605
44,run_48_repetition_19,DONE,H-SF,Claude,0,0.0,55947266.184,47940782.262,342548.122,1141.0006103515625,60.0385,5900.0,6.323016289658721
45,run_4_repetition_10,DONE,E-UE,Claude,1,0.0,56381214.191,48289308.235,346883.125,1347.2695922851565,60.03526,11440000.0,6.330823920790936
46,run_46_repetition_10,DONE,H-SF,ChatGPT,1,0.0,56798376.484,48624681.034,351207.952,1095.6524047851565,60.036823,6800.0,6.327942605034457
47,run_5_repetition_4,DONE,E-UE,Claude,2,0.0,57216705.142,48960371.358,355235.812,1308.5617065429688,60.036297,9320000.0,6.323182317109599
48,run_49_repetition_18,DONE,H-SF,Claude,1,0.0,57637056.981,49297921.782,359589.187,1144.2933959960938,60.03962,5900.0,6.3038774279264915
49,run_52_repetition_9,DONE,H-SF,Gemini,1,0.0,58027343.506,49606585.405,363856.314,1095.8858032226565,60.034184,6800.0,6.321746731121278
50,run_7_repetition_10,DONE,E-UE,Gemini,1,0.0,58460981.993,49947451.876,368149.505,1326.2047119140625,60.037457,11510000.0,6.274764146321636
51,run_24_repetition_15,DONE,M-GS,Gemini,0,0.0,58909756.564,50315139.571,372272.82,1262.1973266601565,60.03827,4460000.0,6.342122462104721
52,run_46_repetition_15,DONE,H-SF,ChatGPT,1,0.0,59316702.866,50638589.622,376262.275,1097.0791625976565,60.039494,6800.0,6.312242920612576
53,run_28_repetition_18,DONE,M-CS,ChatGPT,1,0.0,59761979.018,50974303.281,380995.205,1301.9136962890625,60.041645,790000.0,6.336024026736072
54,run_29_repetition_10,DONE,M-CS,ChatGPT,2,0.0,60204658.301,51330855.853,385354.053,1292.2886352539065,60.03766,790000.0,6.3177395700616295
55,run_8_repetition_4,DONE,E-UE,Gemini,2,0.0,60661709.149,51698728.359,389989.316,1391.5020751953125,60.03957,11400000.0,6.388146500056764
56,run_36_repetition_2,DONE,H-MN,ChatGPT,0,0.0,61130083.383,52067564.751,394673.082,1319.3404541015625,60.03845,638000.0,6.317873970020649
57,run_22_repetition_6,DONE,M-GS,Claude,1,0.0,61582175.366,52435811.222,399732.88,1309.1556396484375,60.038006,4560000.0,6.311895011766408
58,run_4_repetition_8,DONE,E-UE,Claude,1,0.0,62037203.765,52807840.227,404571.21,1336.9200439453125,60.038857,11480000.0,6.314639379811841
59,run_11_repetition_14,DONE,E-PN,ChatGPT,2,0.0,62498631.205,53185819.995,409352.324,1360.2213745117188,60.037857,4100000.0,6.315432759812504
60,run_5_repetition_9,DONE,E-UE,Claude,2,0.0,62960261.118,53560690.326,413886.12,1318.3723754882812,60.023666,9330000.0,6.316941038516669
61,run_22_repetition_19,DONE,M-GS,Claude,1,0.0,63408403.196,53923560.315,418326.189,1280.4802856445312,60.035645,4570000.0,6.31543379071543
62,run_52_repetition_10,DONE,H-SF,Gemini,1,0.0,63816203.675,54249310.083,422766.389,1086.683349609375,60.039326,6800.0,6.316703254499308
63,run_45_repetition_13,DONE,H-SF,ChatGPT,0,0.0,64197572.323,54549980.874,427174.984,1093.3843383789065,60.036568,7000.0,6.336444341859152
64,run_8_repetition_1,DONE,E-UE,Gemini,2,0.0,64624117.677,54888368.603,431682.937,1333.939697265625,60.03586,11490000.0,6.309760593694706
65,run_45_repetition_0,DONE,H-SF,ChatGPT,0,0.0,65040920.457,55223293.957,436141.455,1082.1091918945312,60.040524,7000.0,6.312744886178115
66,run_34_repetition_7,DONE,M-CS,Gemini,1,0.0,65453342.804,55550979.407,440590.661,1294.3851318359375,60.038452,840000.0,6.326607594260346
67,run_11_repetition_0,DONE,E-PN,ChatGPT,2,0.0,65909774.13,55922353.688,445186.851,1356.5231323242188,60.035297,4110000.0,6.322596185429152
68,run_52_repetition_14,DONE,H-SF,Gemini,1,0.0,66331928.824,56261417.111,449326.667,1105.4561157226565,60.03885,6800.0,6.324385891622087
69,run_45_repetition_4,DONE,H-SF,ChatGPT,0,0.0,66717462.02,56564028.672,453659.369,1093.3596801757812,60.039055,7000.0,6.324052053234506
70,run_5_repetition_18,DONE,E-UE,Claude,2,0.0,67136450.941,56898722.541,457879.76,1290.3758544921875,60.038086,9290000.0,6.323416337420378
71,run_43_repetition_11,DONE,H-MN,Gemini,1,0.0,67580474.778,57258549.612,462030.531,1291.0857543945312,60.039608,630000.0,6.331512746670318
72,run_24_repetition_10,DONE,M-GS,Gemini,0,0.0,68031836.291,57625668.723,466273.804,1333.3230590820312,60.038464,4540000.0,6.312950495865654
73,run_13_repetition_18,DONE,E-PN,Claude,1,0.0,68487838.042,57998642.398,470356.668,1318.5868530273438,60.035507,4080000.0,6.305693411351834
74,run_37_repetition_5,DONE,H-MN,ChatGPT,1,0.0,68936426.61,58365110.694,474684.273,1309.1163330078125,60.034966,647000.0,6.327766023997056
75,run_0_repetition_10,DONE,E-UE,ChatGPT,0,0.0,69380501.996,58725427.54,478873.747,1267.8318481445312,60.038734,11190000.0,6.310093416922117
76,run_12_repetition_17,DONE,E-PN,Claude,0,0.0,69823255.363,59083456.179,483213.465,1323.31982421875,60.039036,4100000.0,6.334391788390784
77,run_38_repetition_0,DONE,H-MN,ChatGPT,2,0.0,70303634.757,59456153.831,488110.261,1314.3842163085938,60.035236,644000.0,6.33244387394566
78,run_9_repetition_13,DONE,E-PN,ChatGPT,0,0.0,70748514.973,59816449.539,492890.473,1267.251708984375,60.0377,3990000.0,6.315710962016717
79,run_22_repetition_2,DONE,M-GS,Claude,1,0.0,71185473.02,60169698.863,497414.332,1278.4180908203125,60.038437,4530000.0,6.3251098238946595
80,run_9_repetition_4,DONE,E-PN,ChatGPT,0,0.0,71635204.375,60534193.965,501640.107,1348.7510986328125,60.038044,4060000.0,6.327045803450271
81,run_1_repetition_18,DONE,E-UE,ChatGPT,1,0.0,72097945.5,60914228.409,506251.997,1359.0086669921875,60.036194,11360000.0,6.30906325242052
82,run_22_repetition_17,DONE,M-GS,Claude,1,0.0,72585272.498,61289949.299,511078.665,1317.436767578125,60.038387,4570000.0,6.306908543620791
83,run_41_repetition_8,DONE,H-MN,Claude,2,0.0,73057569.802,61650038.275,516379.452,1240.3153686523438,60.037464,617000.0,6.3189130827438
84,run_50_repetition_10,DONE,H-SF,Claude,2,0.0,73467833.947,61975375.036,520917.388,1142.376708984375,60.036636,5900.0,6.314078807038722
85,run_43_repetition_15,DONE,H-MN,Gemini,1,0.0,73898994.913,62324223.634,525732.357,1341.78515625,60.038635,635000.0,6.3075526616106
86,run_48_repetition_12,DONE,H-SF,Claude,0,0.0,74327755.121,62668787.03,530293.222,1154.9806518554688,60.039707,5900.0,6.334053294504204
87,run_20_repetition_18,DONE,M-GS,ChatGPT,2,0.0,74760711.488,63016859.172,535040.313,1341.6209106445312,60.038162,4330000.0,6.33467758870204
88,run_39_repetition_8,DONE,H-MN,Claude,0,0.0,75211208.122,63380240.852,539498.309,1261.019287109375,60.03784,609000.0,6.303811508951789
89,run_37_repetition_4,DONE,H-MN,ChatGPT,1,0.0,75646003.376,63729609.093,543985.777,1266.1541137695312,60.036316,638000.0,6.332847688285219
90,run_44_repetition_5,DONE,H-MN,Gemini,2,0.0,76088731.468,64088637.528,548481.779,1309.3720092773438,60.036556,300000.0,6.320359640937311
91,run_32_repetition_12,DONE,M-CS,Claude,2,0.0,76530283.691,64446768.587,552888.518,1280.5525512695312,60.03952,790000.0,6.318580024068142
92,run_27_repetition_11,DONE,M-CS,ChatGPT,0,0.0,76968946.13,64801362.724,557501.319,1255.104248046875,60.03878,800000.0,6.32029147342194
93,run_50_repetition_2,DONE,H-SF,Claude,2,0.0,77384035.367,65131995.908,562292.246,1139.7149047851565,60.03958,5900.0,6.325042822828324
94,run_0_repetition_14,DONE,E-UE,ChatGPT,0,0.0,77813499.976,65479171.569,566912.775,1338.4005126953125,60.03772,11400000.0,6.318530389141799
95,run_14_repetition_14,DONE,E-PN,Claude,2,0.0,78272972.163,65856152.178,571636.964,1339.139892578125,60.038177,4090000.0,6.330189320930215
96,run_44_repetition_3,DONE,H-MN,Gemini,2,0.0,14659862.816,8909913.395,925312.104,1168.9793701171875,60.037933,290000.0,6.466600670172923
97,run_34_repetition_16,DONE,M-CS,Gemini,1,0.0,263286.053,66580162.052,581558.732,1251.0487060546875,60.035122,830000.0,6.314008048206468
98,run_9_repetition_12,DONE,E-PN,ChatGPT,0,0.0,712192.237,66940868.68,586614.216,1352.5560913085938,60.037216,4120000.0,6.347300308487344
99,run_29_repetition_4,DONE,M-CS,ChatGPT,2,0.0,1162285.04,67304873.522,591392.458,1244.4461059570312,60.038208,790000.0,6.325645021029881
100,run_41_repetition_14,DONE,H-MN,Claude,2,0.0,1602558.842,67659274.004,596661.454,1296.48828125,60.0382,623000.0,6.324375964478401
101,run_28_repetition_7,DONE,M-CS,ChatGPT,1,0.0,2040355.313,68012899.628,601471.454,1252.1393432617188,60.03993,800000.0,6.328798018222631
102,run_6_repetition_2,DONE,E-UE,Gemini,0,0.0,2485585.791,68374643.91,606310.124,1346.7670288085938,60.038864,11490000.0,6.327536689284632
103,run_1_repetition_4,DONE,E-UE,ChatGPT,1,0.0,2947913.446,68753078.691,611016.889,1354.2869873046875,60.03627,11380000.0,6.310615076179124
104,run_4_repetition_17,DONE,E-UE,Claude,1,0.0,3409703.234,69131372.556,615868.852,1332.6321411132812,60.036568,11410000.0,6.3041414151160025
105,run_50_repetition_8,DONE,H-SF,Claude,2,0.0,3835116.729,69473541.439,620691.858,1143.29541015625,60.03832,5800.0,6.342299161955368
106,run_15_repetition_18,DONE,E-PN,Gemini,0,0.0,4268093.656,69823553.854,625329.335,1359.1238403320312,60.038208,4110000.0,6.311252734787836
107,run_24_repetition_7,DONE,M-GS,Gemini,0,0.0,4727665.065,70199695.519,630159.566,1322.3106079101565,60.039013,4560000.0,6.3127214667012925
108,run_33_repetition_6,DONE,M-CS,Gemini,0,0.0,5178098.88,70564682.223,634784.787,1301.5443725585938,60.03652,840000.0,6.315059003738866
109,run_38_repetition_17,DONE,H-MN,ChatGPT,2,0.0,5623802.32,70924436.25,639509.318,1269.60107421875,60.034733,635000.0,6.321562225636454
110,run_47_repetition_16,DONE,H-SF,ChatGPT,2,0.0,6032319.48,71248499.459,644109.366,1106.7798461914065,60.033363,6800.0,6.327907795327842
111,run_3_repetition_9,DONE,E-UE,Claude,0,0.0,6451550.717,71582491.0,648716.068,1293.035888671875,60.038525,9270000.0,6.314402424813901
112,run_27_repetition_9,DONE,M-CS,ChatGPT,0,0.0,6892746.633,71938873.458,653619.151,1289.7035522460938,60.039684,790000.0,6.338788626696976
113,run_18_repetition_1,DONE,M-GS,ChatGPT,0,0.0,7340171.56,72303042.195,658301.135,1317.3303833007812,60.038227,4430000.0,6.321720974439402
114,run_14_repetition_0,DONE,E-PN,Claude,2,0.0,7790738.017,72669088.938,663028.167,1289.638427734375,60.038315,4030000.0,6.324574911713204
115,run_22_repetition_8,DONE,M-GS,Claude,1,0.0,8232658.722,73026246.362,667504.066,1272.6697998046875,60.038876,4520000.0,6.3301044309456085
116,run_39_repetition_11,DONE,H-MN,Claude,0,0.0,8673365.134,73383697.155,672133.468,1287.9000854492188,60.038284,612000.0,6.318351097083171
117,run_32_repetition_8,DONE,M-CS,Claude,2,0.0,9108414.494,73736140.261,676650.352,1244.509521484375,60.0386,800000.0,6.328016871431737
118,run_18_repetition_17,DONE,M-GS,ChatGPT,0,0.0,9548809.095,74092719.353,681049.044,1331.0339965820312,60.037888,4420000.0,6.311971847203087
119,run_29_repetition_7,DONE,M-CS,ChatGPT,2,0.0,9991684.071,74452055.515,685429.768,1242.8118286132812,60.038303,790000.0,6.32963841371362
120,run_27_repetition_18,DONE,M-CS,ChatGPT,0,0.0,10451847.261,74804060.623,690427.5,1287.92333984375,60.03589,800000.0,6.337321469554078
121,run_17_repetition_17,DONE,E-PN,Gemini,2,0.0,10916165.315,75156101.051,695203.711,1240.478271484375,60.032745,3900000.0,6.340968856284785
122,run_1_repetition_16,DONE,E-UE,ChatGPT,1,0.0,11360071.966,75514605.316,699734.671,1342.3242797851565,60.038845,11330000.0,6.324255532204511
123,run_9_repetition_0,DONE,E-PN,ChatGPT,0,0.0,11806510.329,75877223.745,704102.001,1265.335205078125,60.03497,3980000.0,6.322854759487202
124,run_43_repetition_5,DONE,H-MN,Gemini,1,0.0,12253468.768,76231143.138,708574.487,1285.5401611328125,60.038475,627000.0,6.3160944759251665
125,run_53_repetition_5,DONE,H-SF,Gemini,2,0.0,12666267.945,76559564.55,713184.822,1101.1044311523438,60.038254,7500.0,6.341609946764585
126,run_6_repetition_10,DONE,E-UE,Gemini,0,0.0,13093790.22,76895164.685,717467.965,1293.9172973632812,60.0381,11290000.0,6.331166289870525
127,run_40_repetition_2,DONE,H-MN,Claude,1,0.0,13544567.719,77261219.309,722013.844,1347.2030029296875,60.03585,638000.0,6.320436210727375
128,run_18_repetition_13,DONE,M-GS,ChatGPT,0,0.0,13995212.263,77627492.517,726743.801,1264.6406860351565,60.03762,4330000.0,6.315204812244719
129,run_44_repetition_6,DONE,H-MN,Gemini,2,0.0,14452661.578,77973725.584,731854.28,1222.5111694335938,60.036865,292000.0,6.328211116434332
130,run_30_repetition_13,DONE,M-CS,Claude,0,0.0,14878366.718,78312947.708,736432.147,1234.6012573242188,60.027084,790000.0,6.320407596735463
131,run_52_repetition_7,DONE,H-SF,Gemini,1,0.0,15311189.403,78637176.86,741288.848,1111.274169921875,60.038868,6800.0,6.3289700426235544
132,run_50_repetition_0,DONE,H-SF,Claude,2,0.0,15705179.194,28091984.963,745718.48,1139.4613647460938,60.038017,5900.0,6.320064933593091
133,run_49_repetition_15,DONE,H-SF,Claude,1,0.0,16106449.3,359960.486,749934.221,1158.3939208984375,60.03973,5900.0,6.31597942173283
134,run_19_repetition_0,DONE,M-GS,ChatGPT,1,0.0,16533079.753,702904.788,754203.536,1294.3466186523438,60.036873,4320000.0,6.333183323723137
135,run_1_repetition_0,DONE,E-UE,ChatGPT,1,0.0,16984663.219,1069877.927,758690.285,1335.6566162109375,60.03915,11270000.0,6.3151531643249665
136,run_38_repetition_11,DONE,H-MN,ChatGPT,2,0.0,17445023.117,1445928.668,763143.89,1342.5693969726565,60.037357,635000.0,6.323008436004189
137,run_22_repetition_7,DONE,M-GS,Claude,1,0.0,17899564.193,1812815.179,767732.423,1266.4823608398438,60.037804,4490000.0,6.337474307348562
138,run_41_repetition_16,DONE,H-MN,Claude,2,0.0,18348046.796,2176742.616,772414.172,1350.1937255859375,60.036167,626000.0,6.32489213159314
139,run_5_repetition_12,DONE,E-UE,Claude,2,0.0,18811152.965,2556473.74,776920.086,1349.2514038085938,60.034924,9380000.0,6.340490491683301
140,run_37_repetition_2,DONE,H-MN,ChatGPT,1,0.0,19263032.938,2923744.429,781332.835,1271.6849365234375,60.038734,636000.0,6.313182815364825
141,run_38_repetition_12,DONE,H-MN,ChatGPT,2,0.0,19703835.669,3280152.995,785684.677,1294.5647583007812,60.038788,639000.0,6.315520046953347
142,run_49_repetition_3,DONE,H-SF,Claude,1,0.0,20124238.411,3616858.035,789980.714,1142.611572265625,60.03922,5900.0,6.338820232901463
143,run_41_repetition_10,DONE,H-MN,Claude,2,0.0,20557345.98,3965574.442,793899.55,1395.1725463867188,60.033447,632000.0,6.37536514914313
144,run_37_repetition_19,DONE,H-MN,ChatGPT,1,0.0,21029442.802,4335993.429,798078.777,1311.7266235351565,60.038692,649000.0,6.3083153108623735
145,run_13_repetition_8,DONE,E-PN,Claude,1,0.0,21481611.701,4705166.085,802418.808,1305.4418334960938,60.033142,4060000.0,6.327694435254284
146,run_31_repetition_11,DONE,M-CS,Claude,1,0.0,21923766.893,5063018.087,806907.263,1261.930908203125,60.03826,800000.0,6.314438801469201
147,run_30_repetition_7,DONE,M-CS,Claude,0,0.0,22355947.554,5409370.851,811214.31,1235.2041625976565,60.038452,790000.0,6.311056162827831
148,run_50_repetition_15,DONE,H-SF,Claude,2,0.0,22765268.779,5731363.383,815410.042,1119.3982543945312,60.038845,5800.0,6.311131673397812
149,run_8_repetition_19,DONE,E-UE,Gemini,2,0.0,23186817.219,6069031.259,819803.072,1292.1549682617188,60.036724,11190000.0,6.353709177222362
150,run_36_repetition_3,DONE,H-MN,ChatGPT,0,0.0,23634651.292,6431556.782,824278.818,1327.5459594726565,60.038185,642000.0,6.3206862504300085
151,run_25_repetition_19,DONE,M-GS,Gemini,1,0.0,24087223.811,6796948.634,828663.955,1269.2486572265625,60.03831,4440000.0,6.305312085983365
152,run_15_repetition_8,DONE,E-PN,Gemini,0,0.0,24533071.217,7157803.773,833041.687,1335.8590698242188,60.037876,4100000.0,6.301890557192489
153,run_37_repetition_12,DONE,H-MN,ChatGPT,1,0.0,24987797.029,7526742.144,837461.251,1294.6347045898438,60.037434,639000.0,6.3262087425520255
154,run_11_repetition_8,DONE,E-PN,ChatGPT,2,0.0,25440330.827,7894667.133,841877.741,1342.4588012695312,60.03824,4110000.0,6.320867939644874
155,run_40_repetition_10,DONE,H-MN,Claude,1,0.0,25898895.089,8266733.735,846428.254,1320.6437377929688,60.023216,637000.0,6.340648828154783
156,run_52_repetition_19,DONE,H-SF,Gemini,1,0.0,26321955.31,8606909.602,850593.619,1126.8164672851565,60.03966,6800.0,6.3156487393220795
157,run_19_repetition_6,DONE,M-GS,ChatGPT,1,0.0,26747421.638,8949053.994,855174.603,1324.3824462890625,60.033463,4330000.0,6.321507130152363
158,run_43_repetition_16,DONE,H-MN,Gemini,1,0.0,27203081.186,9319404.463,859821.513,1328.6904296875,60.039303,646000.0,6.3152714480593355
159,run_35_repetition_16,DONE,M-CS,Gemini,2,0.0,27661186.715,9679565.225,864552.26,1230.5127563476565,60.03923,830000.0,6.269089650375107
160,run_10_repetition_4,DONE,E-PN,ChatGPT,1,0.0,28104468.143,10038557.775,869182.947,1397.65869140625,60.038773,4070000.0,6.365534447653349
161,run_42_repetition_11,DONE,H-MN,Gemini,0,0.0,28585240.561,10417147.231,873624.757,1337.1971435546875,60.03435,636000.0,6.318822968045739
162,run_35_repetition_9,DONE,M-CS,Gemini,2,0.0,29060812.625,10779525.169,879002.579,1228.8868408203125,60.029556,830000.0,6.327936709521221
163,run_48_repetition_18,DONE,H-SF,Claude,0,0.0,29470456.568,11106700.629,883706.242,1160.3711547851565,60.040752,5900.0,6.328125426737573
164,run_14_repetition_12,DONE,E-PN,Claude,2,0.0,29928268.085,11452725.876,888608.86,1290.3155517578125,60.038296,3950000.0,6.306211438883975
165,run_50_repetition_13,DONE,H-SF,Claude,2,0.0,30365860.603,11790120.817,893472.156,1114.281982421875,60.037033,5900.0,6.28580594716278
166,run_30_repetition_11,DONE,M-CS,Claude,0,0.0,30783470.753,12125280.963,897990.379,1282.0631103515625,60.024227,800000.0,6.318583817181001
167,run_23_repetition_5,DONE,M-GS,Claude,2,0.0,31229497.749,12486006.331,902478.571,1311.7760620117188,60.03368,4570000.0,6.317597356943593
168,run_10_repetition_15,DONE,E-PN,ChatGPT,1,0.0,31686252.471,12858737.033,906910.781,1334.0438232421875,60.036846,4050000.0,6.326380437295699
169,run_9_repetition_7,DONE,E-PN,ChatGPT,0,0.0,32143361.125,13232840.579,911220.51,1336.5320434570312,60.039204,4050000.0,6.312162258102252
170,run_7_repetition_19,DONE,E-UE,Gemini,1,0.0,32591293.133,13593884.087,915783.574,1259.7931518554688,60.038208,11140000.0,6.321901104774982
171,run_8_repetition_9,DONE,E-UE,Gemini,2,0.0,33035239.744,13951573.567,920324.135,1325.1133422851565,60.039085,11250000.0,6.301152166833117
172,run_48_repetition_9,DONE,H-SF,Claude,0,0.0,33461867.238,14292746.058,924630.778,1157.6423950195312,60.036682,5900.0,6.330336596086572
173,run_53_repetition_6,DONE,H-SF,Gemini,2,0.0,33863391.889,14605216.776,928697.953,1132.55615234375,60.042015,7500.0,6.346123524282461
174,run_41_repetition_3,DONE,H-MN,Claude,2,0.0,34280778.399,14934717.79,933091.932,1243.7012939453125,60.038277,615000.0,6.333190724105138
175,run_34_repetition_9,DONE,M-CS,Gemini,1,0.0,34711080.46,15278165.418,937436.258,1257.6151123046875,60.037727,830000.0,6.3072624489714535
176,run_42_repetition_13,DONE,H-MN,Gemini,0,0.0,35155060.42,15635979.392,941653.539,1314.3857421875,60.033028,630000.0,6.305167566700235
177,run_29_repetition_11,DONE,M-CS,ChatGPT,2,0.0,35589479.963,15983161.817,946184.394,1200.035400390625,60.03875,780000.0,6.341435776002383
178,run_43_repetition_17,DONE,H-MN,Gemini,1,0.0,36011953.491,16317396.937,950453.776,1236.967041015625,60.037815,620000.0,6.323727331684277
179,run_3_repetition_16,DONE,E-UE,Claude,0,0.0,36451926.75,16671351.093,954859.915,1323.1630859375,60.03617,9250000.0,6.305323915426121
180,run_6_repetition_16,DONE,E-UE,Gemini,0,0.0,36893783.998,17026374.262,959144.809,1243.1405639648438,60.03525,11090000.0,6.320409241704846
181,run_41_repetition_0,DONE,H-MN,Claude,2,0.0,37331989.657,17377176.761,963636.429,1296.375732421875,60.02073,621000.0,6.340777166262021
